"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","target_type","supply_source","region"
"7x7-p72","7x7-seeded-random","-1","3","6","0.125000","2","2","S66","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","6","0.125000","3","2","O04","objective","S04","LM"
"7x7-p72","7x7-seeded-random","-1","3","7","0.145833","1","1","S35","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","7","0.145833","2","1","O30","objective","S31","ML"
"7x7-p72","7x7-seeded-random","-1","3","7","0.145833","3","1","O60","objective","S71","HL"
"7x7-p72","7x7-seeded-random","-1","3","8","0.166667","1","2","S27","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","8","0.166667","2","2","S67","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","8","0.166667","3","2","S17","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","9","0.187500","1","1","S23","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","9","0.187500","2","1","S12","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","9","0.187500","3","1","S70","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","10","0.208333","1","2","O54","objective","S55","HM"
"7x7-p72","7x7-seeded-random","-1","3","10","0.208333","2","2","S76","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","10","0.208333","3","2","S27","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","11","0.229167","1","1","O60","objective","S70","HL"
"7x7-p72","7x7-seeded-random","-1","3","11","0.229167","2","1","O13","objective","S13","LM"
"7x7-p72","7x7-seeded-random","-1","3","11","0.229167","3","1","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","12","0.250000","1","2","O43","objective","S53","MM"
"7x7-p72","7x7-seeded-random","-1","3","12","0.250000","2","2","O26","objective","S27","MH"
"7x7-p72","7x7-seeded-random","-1","3","12","0.250000","3","2","S46","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","13","0.270833","1","1","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","13","0.270833","2","1","S60","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","13","0.270833","3","1","S35","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","14","0.291667","1","2","S17","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","14","0.291667","2","2","S24","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","14","0.291667","3","2","S05","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","15","0.312500","1","1","S21","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","15","0.312500","2","1","S26","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","15","0.312500","3","1","S34","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","3","16","0.333333","1","2","S63","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","16","0.333333","2","2","S26","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","16","0.333333","3","2","S55","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","17","0.354167","1","1","S74","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","17","0.354167","2","1","S01","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","17","0.354167","3","1","S75","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","18","0.375000","1","2","S46","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","18","0.375000","2","2","O63","objective","S63","HM"
"7x7-p72","7x7-seeded-random","-1","3","18","0.375000","3","2","O26","objective","S27","MH"
"7x7-p72","7x7-seeded-random","-1","3","19","0.395833","1","1","S63","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","19","0.395833","2","1","S77","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","19","0.395833","3","1","O01","objective","S12","LL"
"7x7-p72","7x7-seeded-random","-1","3","20","0.416667","1","2","O53","objective","S53","HM"
"7x7-p72","7x7-seeded-random","-1","3","20","0.416667","2","2","S03","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","20","0.416667","3","2","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","21","0.437500","1","1","O34","objective","S35","MM"
"7x7-p72","7x7-seeded-random","-1","3","21","0.437500","2","1","S11","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","21","0.437500","3","1","O02","objective","S12","LM"
"7x7-p72","7x7-seeded-random","-1","3","22","0.458333","1","2","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","22","0.458333","2","2","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","22","0.458333","3","2","S24","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","23","0.479167","1","1","O25","objective","S35","MH"
"7x7-p72","7x7-seeded-random","-1","3","23","0.479167","2","1","O62","objective","S73","HM"
"7x7-p72","7x7-seeded-random","-1","3","23","0.479167","3","1","S27","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","24","0.500000","1","2","O03","objective","S03","LM"
"7x7-p72","7x7-seeded-random","-1","3","24","0.500000","2","2","S03","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","24","0.500000","3","2","O45","objective","S55","MH"
"7x7-p72","7x7-seeded-random","-1","3","25","0.520833","1","1","S34","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","3","25","0.520833","2","1","S24","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","25","0.520833","3","1","O35","objective","S35","MH"
"7x7-p72","7x7-seeded-random","-1","3","26","0.541667","1","2","S76","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","26","0.541667","2","2","O44","objective","S55","MM"
"7x7-p72","7x7-seeded-random","-1","3","26","0.541667","3","2","O36","objective","S46","MH"
"7x7-p72","7x7-seeded-random","-1","3","27","0.562500","1","1","O24","objective","S35","MM"
"7x7-p72","7x7-seeded-random","-1","3","27","0.562500","2","1","S56","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","27","0.562500","3","1","S23","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","28","0.583333","1","2","O03","objective","S04","LM"
"7x7-p72","7x7-seeded-random","-1","3","28","0.583333","2","2","S50","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","28","0.583333","3","2","O26","objective","S27","MH"
"7x7-p72","7x7-seeded-random","-1","3","29","0.604167","1","1","S52","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","29","0.604167","2","1","O21","objective","S31","ML"
"7x7-p72","7x7-seeded-random","-1","3","29","0.604167","3","1","S25","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","30","0.625000","1","2","S31","supply","","ML"
"7x7-p72","7x7-seeded-random","-1","3","30","0.625000","2","2","O16","objective","S27","LH"
"7x7-p72","7x7-seeded-random","-1","3","30","0.625000","3","2","S54","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","31","0.645833","1","1","O42","objective","S52","MM"
"7x7-p72","7x7-seeded-random","-1","3","31","0.645833","2","1","S76","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","31","0.645833","3","1","S07","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","32","0.666667","1","2","S33","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","3","32","0.666667","2","2","S05","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","32","0.666667","3","2","S54","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","33","0.687500","1","1","S00","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","33","0.687500","2","1","S35","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","33","0.687500","3","1","S15","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","34","0.708333","1","2","O04","objective","S04","LM"
"7x7-p72","7x7-seeded-random","-1","3","34","0.708333","2","2","S06","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","34","0.708333","3","2","O06","objective","S17","LH"
"7x7-p72","7x7-seeded-random","-1","3","35","0.729167","1","1","S16","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","35","0.729167","2","1","S05","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","35","0.729167","3","1","S63","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","36","0.750000","1","2","S62","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","36","0.750000","2","2","S34","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","3","36","0.750000","3","2","S56","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","37","0.770833","1","1","O34","objective","S34","MM"
"7x7-p72","7x7-seeded-random","-1","3","37","0.770833","2","1","O66","objective","S77","HH"
"7x7-p72","7x7-seeded-random","-1","3","37","0.770833","3","1","O03","objective","S13","LM"
"7x7-p72","7x7-seeded-random","-1","3","38","0.791667","1","2","S53","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","38","0.791667","2","2","S23","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","38","0.791667","3","2","O23","objective","S24","MM"
"7x7-p72","7x7-seeded-random","-1","3","39","0.812500","1","1","O50","objective","S60","HL"
"7x7-p72","7x7-seeded-random","-1","3","39","0.812500","2","1","S61","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","39","0.812500","3","1","S12","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","40","0.833333","1","2","O50","objective","S50","HL"
"7x7-p72","7x7-seeded-random","-1","3","40","0.833333","2","2","O61","objective","S62","HL"
"7x7-p72","7x7-seeded-random","-1","3","40","0.833333","3","2","S47","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","3","41","0.854167","1","1","O52","objective","S63","HM"
"7x7-p72","7x7-seeded-random","-1","3","41","0.854167","2","1","S54","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","41","0.854167","3","1","S03","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","42","0.875000","1","2","O64","objective","S65","HM"
"7x7-p72","7x7-seeded-random","-1","3","42","0.875000","2","2","O13","objective","S24","LM"
"7x7-p72","7x7-seeded-random","-1","3","42","0.875000","3","2","S67","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","43","0.895833","1","1","S64","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","43","0.895833","2","1","S17","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","3","43","0.895833","3","1","S04","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","44","0.916667","1","2","S74","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","3","44","0.916667","2","2","O05","objective","S06","LH"
"7x7-p72","7x7-seeded-random","-1","3","44","0.916667","3","2","S03","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","3","45","0.937500","1","1","O22","objective","S23","MM"
"7x7-p72","7x7-seeded-random","-1","3","45","0.937500","2","1","S11","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","45","0.937500","3","1","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","3","46","0.958333","1","2","S70","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","46","0.958333","2","2","O43","objective","S53","MM"
"7x7-p72","7x7-seeded-random","-1","3","46","0.958333","3","2","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","47","0.979167","1","1","S42","supply","","ML"
"7x7-p72","7x7-seeded-random","-1","3","47","0.979167","2","1","S61","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","3","47","0.979167","3","1","O33","objective","S34","MM"
"7x7-p72","7x7-seeded-random","-1","3","48","1.000000","1","2","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","48","1.000000","2","2","S12","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","3","48","1.000000","3","2","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","1","0.020833","1","1","S44","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","4","1","0.020833","2","1","S07","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","1","0.020833","3","1","S37","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","4","2","0.041667","1","2","S46","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","4","2","0.041667","2","2","S27","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","2","0.041667","3","2","S60","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","3","0.062500","1","1","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","3","0.062500","2","1","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","3","0.062500","3","1","S22","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","4","0.083333","1","2","S54","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","4","0.083333","2","2","S05","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","4","0.083333","3","2","S25","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","5","0.104167","1","1","S21","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","5","0.104167","2","1","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","5","0.104167","3","1","S11","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","6","0.125000","1","2","S66","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","6","0.125000","2","2","S11","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","6","0.125000","3","2","O04","objective","S05","LM"
"7x7-p72","7x7-seeded-random","-1","4","7","0.145833","1","1","S63","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","7","0.145833","2","1","O65","objective","S65","HH"
"7x7-p72","7x7-seeded-random","-1","4","7","0.145833","3","1","S66","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","8","0.166667","1","2","S22","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","8","0.166667","2","2","O05","objective","S05","LH"
"7x7-p72","7x7-seeded-random","-1","4","8","0.166667","3","2","S53","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","9","0.187500","1","1","O63","objective","S63","HM"
"7x7-p72","7x7-seeded-random","-1","4","9","0.187500","2","1","S11","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","9","0.187500","3","1","O11","objective","S21","LL"
"7x7-p72","7x7-seeded-random","-1","4","10","0.208333","1","2","O54","objective","S54","HM"
"7x7-p72","7x7-seeded-random","-1","4","10","0.208333","2","2","S66","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","10","0.208333","3","2","S01","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","11","0.229167","1","1","S37","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","4","11","0.229167","2","1","S31","supply","","ML"
"7x7-p72","7x7-seeded-random","-1","4","11","0.229167","3","1","S73","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","12","0.250000","1","2","O25","objective","S25","MH"
"7x7-p72","7x7-seeded-random","-1","4","12","0.250000","2","2","S33","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","4","12","0.250000","3","2","S43","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","4","13","0.270833","1","1","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","13","0.270833","2","1","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","13","0.270833","3","1","O34","objective","S44","MM"
"7x7-p72","7x7-seeded-random","-1","4","14","0.291667","1","2","O43","objective","S53","MM"
"7x7-p72","7x7-seeded-random","-1","4","14","0.291667","2","2","S64","supply","","HM"
"7x7-p72","7x7-seeded-random","-1","4","14","0.291667","3","2","S17","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","15","0.312500","1","1","S75","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","15","0.312500","2","1","O10","objective","S10","LL"
"7x7-p72","7x7-seeded-random","-1","4","15","0.312500","3","1","S71","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","16","0.333333","1","2","S10","supply","","LL"
"7x7-p72","7x7-seeded-random","-1","4","16","0.333333","2","2","S25","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","16","0.333333","3","2","S75","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","17","0.354167","1","1","S55","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","17","0.354167","2","1","S06","supply","","LH"
"7x7-p72","7x7-seeded-random","-1","4","17","0.354167","3","1","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","18","0.375000","1","2","O14","objective","S25","LM"
"7x7-p72","7x7-seeded-random","-1","4","18","0.375000","2","2","S55","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","18","0.375000","3","2","O45","objective","S46","MH"
"7x7-p72","7x7-seeded-random","-1","4","19","0.395833","1","1","O61","objective","S71","HL"
"7x7-p72","7x7-seeded-random","-1","4","19","0.395833","2","1","S61","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","19","0.395833","3","1","O00","objective","S11","LL"
"7x7-p72","7x7-seeded-random","-1","4","20","0.416667","1","2","S36","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","4","20","0.416667","2","2","S42","supply","","ML"
"7x7-p72","7x7-seeded-random","-1","4","20","0.416667","3","2","S43","supply","","MM"
"7x7-p72","7x7-seeded-random","-1","4","21","0.437500","1","1","O20","objective","S31","ML"
"7x7-p72","7x7-seeded-random","-1","4","21","0.437500","2","1","O52","objective","S63","HM"
"7x7-p72","7x7-seeded-random","-1","4","21","0.437500","3","1","O43","objective","S44","MM"
"7x7-p72","7x7-seeded-random","-1","4","22","0.458333","1","2","S62","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","22","0.458333","2","2","O36","objective","S46","MH"
"7x7-p72","7x7-seeded-random","-1","4","22","0.458333","3","2","O35","objective","S36","MH"
"7x7-p72","7x7-seeded-random","-1","4","23","0.479167","1","1","O54","objective","S65","HM"
"7x7-p72","7x7-seeded-random","-1","4","23","0.479167","2","1","S46","supply","","MH"
"7x7-p72","7x7-seeded-random","-1","4","23","0.479167","3","1","S40","supply","","ML"
"7x7-p72","7x7-seeded-random","-1","4","24","0.500000","1","2","S51","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","24","0.500000","2","2","S14","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","4","24","0.500000","3","2","O44","objective","S54","MM"
"7x7-p72","7x7-seeded-random","-1","4","25","0.520833","1","1","O21","objective","S31","ML"
"7x7-p72","7x7-seeded-random","-1","4","25","0.520833","2","1","S62","supply","","HL"
"7x7-p72","7x7-seeded-random","-1","4","25","0.520833","3","1","O65","objective","S65","HH"
"7x7-p72","7x7-seeded-random","-1","4","26","0.541667","1","2","S03","supply","","LM"
"7x7-p72","7x7-seeded-random","-1","4","26","0.541667","2","2","S65","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","26","0.541667","3","2","S76","supply","","HH"
"7x7-p72","7x7-seeded-random","-1","4","27","0.562500","1","1","S71","supply","","HL"
