"board","experiment_id","search_level","game_index","checkpoint","turn_number","supply_share","secured_supply","secured_objectives","recent_normalized_entropy","recent_largest_region_share","recent_hhi","recent_region_coverage"
"7x7","7x7-uct-1000","uct-1000","30","0.75","36","0.5462962962962963","1","13","0.8481973151785929","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","30","0.9","44","0.4621212121212121","2","18","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","31","0.25","12","0.7222222222222222","0","1","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","31","0.5","24","0.5694444444444444","0","5","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","31","0.75","36","0.48148148148148145","0","14","0.8154648767857287","0.3333333333333333","0.19444444444444445","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","31","0.9","44","0.42424242424242425","0","21","0.7956198357143048","0.25","0.18055555555555558","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","32","0.25","12","0.6666666666666666","0","0","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","32","0.5","24","0.5","0","3","0.7628873973214406","0.3333333333333333","0.20833333333333331","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","32","0.75","36","0.4444444444444444","0","12","0.8283522741071695","0.25","0.18055555555555555","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","32","0.9","44","0.3787878787878788","0","18","0.6577324383928642","0.3333333333333333","0.2638888888888889","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","33","0.25","12","0.75","0","0","0.8154648767857289","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","33","0.5","24","0.5416666666666666","0","4","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","33","0.75","36","0.4722222222222222","1","15","0.670619835714305","0.5","0.30555555555555547","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","33","0.9","44","0.4621212121212121","1","20","0.6180423562500168","0.5","0.3194444444444444","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","34","0.25","12","0.7222222222222222","0","0","0.6904648767857285","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","34","0.5","24","0.5833333333333334","0","2","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","34","0.75","36","0.46296296296296297","0","13","0.6481494572909344","0.4166666666666667","0.27777777777777773","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","34","0.9","44","0.44696969696969696","1","18","0.8680423562500167","0.16666666666666666","0.1527777777777778","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","35","0.25","12","0.6111111111111112","0","1","0.8283522741071695","0.25","0.18055555555555558","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","35","0.5","24","0.5138888888888888","0","5","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","35","0.75","36","0.4351851851851852","0","12","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","35","0.9","44","0.4090909090909091","0","21","0.670619835714305","0.3333333333333333","0.25","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","36","0.25","12","0.6944444444444444","1","1","0.7628873973214406","0.3333333333333333","0.20833333333333331","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","36","0.5","24","0.5555555555555556","1","6","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","36","0.75","36","0.5185185185185185","1","15","0.775774794642881","0.25","0.19444444444444445","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","36","0.9","44","0.4772727272727273","1","18","0.8154648767857287","0.3333333333333333","0.19444444444444442","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","37","0.25","12","0.6944444444444444","0","1","0.7956198357143048","0.25","0.18055555555555555","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","37","0.5","24","0.4722222222222222","0","8","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","37","0.75","36","0.42592592592592593","1","17","0.8154648767857287","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","37","0.9","44","0.3787878787878788","1","20","0.5456198357143048","0.5","0.3472222222222222","0.4444444444444444"
"7x7","7x7-uct-1000","uct-1000","38","0.25","12","0.8055555555555556","0","0","0.8809297535714575","0.25","0.16666666666666669","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","38","0.5","24","0.5555555555555556","0","5","0.7430423562500169","0.3333333333333333","0.22222222222222224","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","38","0.75","36","0.42592592592592593","0","15","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","38","0.9","44","0.38636363636363635","0","22","0.7205719778266463","0.4166666666666667","0.25","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","39","0.25","12","0.8055555555555556","0","1","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","39","0.5","24","0.625","1","5","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","39","0.75","36","0.49074074074074076","1","14","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","39","0.9","44","0.44696969696969696","1","20","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","40","0.25","12","0.6388888888888888","0","1","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","40","0.5","24","0.5277777777777778","0","6","0.6051549589285761","0.3333333333333333","0.2777777777777778","0.4444444444444444"
"7x7","7x7-uct-1000","uct-1000","40","0.75","36","0.42592592592592593","0","14","0.7205719778266465","0.4166666666666667","0.25","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","40","0.9","44","0.3787878787878788","0","18","0.8680423562500169","0.3333333333333333","0.18055555555555555","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","41","0.25","12","0.6666666666666666","0","0","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","41","0.5","24","0.5416666666666666","1","4","0.775774794642881","0.25","0.19444444444444445","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","41","0.75","36","0.46296296296296297","1","12","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","41","0.9","44","0.4318181818181818","1","18","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","42","0.25","12","0.5555555555555556","0","1","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","42","0.5","24","0.5","0","5","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","42","0.75","36","0.4537037037037037","1","14","0.7628873973214406","0.3333333333333333","0.20833333333333334","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","42","0.9","44","0.4015151515151515","1","18","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","43","0.25","12","0.6666666666666666","0","1","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","43","0.5","24","0.5","1","8","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","43","0.75","36","0.46296296296296297","1","17","0.5456198357143048","0.5","0.3472222222222222","0.4444444444444444"
"7x7","7x7-uct-1000","uct-1000","43","0.9","44","0.4090909090909091","1","21","0.8283522741071693","0.25","0.18055555555555555","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","44","0.25","12","0.6944444444444444","0","2","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","44","0.5","24","0.5972222222222222","1","4","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","44","0.75","36","0.5185185185185185","1","12","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","44","0.9","44","0.4393939393939394","1","20","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","45","0.25","12","0.6111111111111112","0","0","0.8283522741071695","0.25","0.18055555555555558","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","45","0.5","24","0.6111111111111112","2","3","0.9533522741071694","0.25","0.1388888888888889","1"
"7x7","7x7-uct-1000","uct-1000","45","0.75","36","0.5185185185185185","2","10","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","45","0.9","44","0.5151515151515151","3","15","0.9007747946428813","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","46","0.25","12","0.8055555555555556","0","0","0.5091620344707997","0.5833333333333334","0.40277777777777785","0.4444444444444444"
"7x7","7x7-uct-1000","uct-1000","46","0.5","24","0.5972222222222222","0","4","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","46","0.75","36","0.5092592592592593","0","11","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","46","0.9","44","0.4393939393939394","0","18","0.6577324383928642","0.3333333333333333","0.26388888888888884","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","47","0.25","12","0.6388888888888888","0","1","0.8680423562500167","0.16666666666666666","0.1527777777777778","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","47","0.5","24","0.5138888888888888","0","8","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","47","0.75","36","0.4537037037037037","0","16","0.6481494572909344","0.4166666666666667","0.2777777777777778","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","47","0.9","44","0.42424242424242425","0","19","0.9007747946428811","0.25","0.15277777777777776","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","48","0.25","12","0.6944444444444444","0","2","0.8680423562500169","0.3333333333333333","0.18055555555555558","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","48","0.5","24","0.4722222222222222","0","8","0.8154648767857287","0.3333333333333333","0.19444444444444445","0.7777777777777778"
"7x7","7x7-uct-1000","uct-1000","48","0.75","36","0.3888888888888889","0","19","0.670619835714305","0.3333333333333333","0.25","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","48","0.9","44","0.3409090909090909","0","25","0.7430423562500168","0.3333333333333333","0.22222222222222224","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","49","0.25","12","0.5555555555555556","0","0","0.7956198357143048","0.25","0.18055555555555555","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","49","0.5","24","0.5138888888888888","0","6","0.6904648767857287","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","49","0.75","36","0.42592592592592593","0","15","0.9007747946428811","0.25","0.1527777777777778","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","49","0.9","44","0.3939393939393939","0","20","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","50","0.25","12","0.6944444444444444","0","0","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7","7x7-uct-1000","uct-1000","50","0.5","24","0.5416666666666666","0","7","0.7430423562500169","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-uct-1000","uct-1000","50","0.75","36","0.4537037037037037","1","13","0.6904648767857287","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7","7x7-uct-1000","uct-1000","50","0.9","44","0.42424242424242425","1","19","0.7757747946428812","0.25","0.19444444444444448","0.6666666666666666"
